,itemId,itemName,itemType,avgPlat,lastSold,avgPlatMaxed,lastSoldMaxed,avgPlatDiff,lastSoldPlatDiff
2610,60e70f7d479445008f27258d,Red Veil Engineering Emote,Emote,,10.0,,,,
2611,60e70f7d479445008f27258e,New Loka Engineering Emote,Emote,,,,,,
2612,60e70f7d479445008f27258f,Red Veil Arm Insignia,Skin,,,,,,
2613,60e70f7d479445008f272590,Lokan Armor Set,Skin,44.5,45.0,,,,
2614,60e70f7e479445008f272591,New Loka Piloting Emote,Emote,,50.0,,,,
2615,60e70f7e479445008f272592,Solaris Arm Guards,Skin,,,,,,
2616,60e70f7e479445008f272593,Arbiters Engineering Emote,Emote,,20.0,,,,
2617,60e70f7e479445008f272594,Ostron Armor Set,Skin,64.0,70.0,,,,
2618,60e70f7e479445008f272595,Perrin Arm Guards,Skin,,,,,,
2619,60e70f7e479445008f272596,Lokan Chest Piece,Skin,,,,,,
2620,60e70f7e479445008f272597,Hexis Spurs,Skin,,50.0,,,,
2621,60e70f7e479445008f272598,Cephalon Suda Engineering Emote,Emote,,20.0,,,,
2622,60e70f7f479445008f272599,Hexis Armor Set,Skin,45.4,34.5,,,,
2623,60e70f7f479445008f27259a,Arbiters Gunnery Emote,Emote,,20.0,,,,
2624,60e70f7f479445008f27259b,New Loka Endurance Emote,Emote,,15.0,,,,
2625,60e70f7f479445008f27259c,Arbiters Endurance Emote,Emote,,25.0,,,,
2626,60e70f7f479445008f27259d,Secondary Deadhead,Arcane,2.2,2.273,,,,
2627,60e70f7f479445008f27259e,Steel Meridian Gunnery Emote,Emote,,30.0,,,,
2628,60e70f7f479445008f27259f,Ostron Leg Guards,Skin,,,,,,
2629,60e70f80479445008f2725a0,Meridian Leg Spurs,Skin,,,,,,
2630,60e70f80479445008f2725a1,Ostron Arm Guards,Skin,,,,,,
2631,60e70f80479445008f2725a2,Cephalon Suda Combat Emote,Emote,,20.0,,,,
2632,60e70f80479445008f2725a3,Red Veil Piloting Emote,Emote,,40.0,,,,
2633,60e70f80479445008f2725a4,Primary Deadhead,Arcane,1.6,1.909,,,,
2634,60e70f80479445008f2725a5,Red Veil Armor Set,Skin,38.8,25.0,,,,
2635,60e70f80479445008f2725a6,Primary Dexterity,Arcane,2.1,2.107,,,,
2636,60f3feb1b64404003f0bf5fa,Ambassador Barrel,Weapon,1.2,1.0,,,,
2637,60f3feb1b64404003f0bf5fb,Ambassador Set,Weapon,28.5,28.0,,,,
2638,60f3feb1b64404003f0bf5fc,Ambassador Receiver,Weapon,1.0,1.0,,,,
2639,60f3feb1b64404003f0bf5fd,Ambassador Stock,Weapon,1.8,1.0,,,,
2640,60f3feb1b64404003f0bf5fe,Ambassador Blueprint,Weapon,36.1,37.75,,,,
2641,6139101830dd5b004b7f9093,Nidus Prime Blueprint,Warframe,5.9,6.111,,,,
2642,6139101830dd5b004b7f9094,Meso B5 Relic,Relic,6.6,12.0,,,,
2643,6139101830dd5b004b7f9095,Neo N17 Relic,Relic,4.0,5.0,,,,
2644,6139101830dd5b004b7f9096,Strun Prime Set,Weapon,39.8,39.574,,,,
2645,6139101830dd5b004b7f9097,Meso S10 Relic,Relic,5.6,5.0,,,,
2646,6139101930dd5b004b7f9098,Lith K7 Relic,Relic,3.8,5.0,,,,
2647,6139101930dd5b004b7f9099,Lith N8 Relic,Relic,4.0,1.0,,,,
2648,6139101930dd5b004b7f909a,Neo P3 Relic,Relic,2.8,3.0,,,,
2649,6139101930dd5b004b7f909b,Magnus Prime Set,Weapon,29.6,29.786,,,,
2650,6139101930dd5b004b7f909c,Primed Magazine Warp,Mod,35.2,33.6,119.4,131.714,84.2,98.11
2651,6139101930dd5b004b7f909d,Axi M2 Relic,Relic,6.5,10.0,,,,
2652,6139101930dd5b004b7f909e,Nidus Prime Set,Warframe,79.9,80.673,,,,
2653,6139101930dd5b004b7f909f,Strun Prime Blueprint,Weapon,14.5,14.889,,,,
2654,6139101930dd5b004b7f90a0,Axi I2 Relic,Relic,8.4,7.0,,,,
2655,6139101a30dd5b004b7f90a1,Butcher's Revelry,Mod,19.5,15.0,35.8,25.0,16.3,10.0
2656,6139101a30dd5b004b7f90a2,Magnus Prime Blueprint,Weapon,3.3,4.0,,,,
2657,6139101a30dd5b004b7f90a3,Lith N7 Relic,Relic,4.4,1.0,,,,
2658,6139101a30dd5b004b7f90a4,Strun Prime Receiver,Weapon,5.9,5.16,,,,
2659,6139101a30dd5b004b7f90a5,Meso B6 Relic,Relic,8.2,20.0,,,,
2660,6139101a30dd5b004b7f90a6,Neo T5 Relic,Relic,4.2,10.0,,,,
2661,6139101a30dd5b004b7f90a7,Strun Prime Barrel,Weapon,5.6,6.033,,,,
2662,6139101a30dd5b004b7f90a8,Nidus Prime Systems Blueprint,Warframe,3.7,4.0,,,,
2663,6139101a30dd5b004b7f90a9,Strun Prime Stock,Weapon,5.9,5.476,,,,
2664,6139101a30dd5b004b7f90aa,Lith T7 Relic,Relic,3.8,5.0,,,,
2665,6139101a30dd5b004b7f90ab,Axi A14 Relic,Relic,5.4,4.0,,,,
2666,6139101a30dd5b004b7f90ac,Nidus Prime Neuroptics Blueprint,Warframe,36.5,36.087,,,,
2667,6139101a30dd5b004b7f90ad,Nidus Prime Chassis Blueprint,Warframe,24.4,24.023,,,,
2668,6139101b30dd5b004b7f90ae,Magnus Prime Receiver,Weapon,3.7,4.278,,,,
2669,6139101b30dd5b004b7f90af,Magnus Prime Barrel,Weapon,22.2,20.095,,,,
2670,6139101b30dd5b004b7f90b0,Neo N16 Relic,Relic,4.4,3.429,,,,
2671,61460dcce330e600455dcea0,Ghoulsaw Blade,Weapon,18.0,10.0,,,,
2672,61460dcce330e600455dcea1,Ghoulsaw Grip,Weapon,17.8,10.0,,,,
2673,61460dcce330e600455dcea2,Ghoulsaw Engine Blueprint,Weapon,24.4,25.0,,,,
2674,61460dcde330e600455dcea3,Ghoulsaw Set,Weapon,15.9,12.0,,,,
2675,61460dcde330e600455dcea4,Ghoulsaw Chassis,Weapon,21.4,10.0,,,,
2676,61460dcde330e600455dcea5,Ghoulsaw Blueprint,Weapon,,10.0,,,,
2677,614f83a3e330e60063b618fa,Primed Ammo Stock,Mod,57.1,56.375,149.4,158.091,92.3,101.72
2678,6169ab3bc02a2f0045919275,Vastilok,Weapon,48.2,49.053,,,,
2679,61a25ff968fd79003fe3fd53,Vampiric Grasp,Mod,12.2,10.333,,,,
2680,61a25ff968fd79003fe3fd54,Champion's Blessing,Mod,14.4,14.5,26.0,35.0,11.6,20.5
2681,61a25ff968fd79003fe3fd55,Lith L3 Relic,Relic,26.4,28.0,,,,
2682,61a25ffa68fd79003fe3fd56,Swift Bite,Mod,13.6,13.0,,,,
2683,61a25ffa68fd79003fe3fd57,Meso B7 Relic,Relic,,7.0,,,,
2684,61a25ffa68fd79003fe3fd58,Meso P6 Relic,Relic,,40.0,,,,
2685,61a25ffa68fd79003fe3fd59,Neo A6 Relic,Relic,8.4,10.0,,,,
2686,61a25ffa68fd79003fe3fd5a,Neo H3 Relic,Relic,11.0,9.0,,,,
2687,61a25ffa68fd79003fe3fd5b,Lith R1 Relic,Relic,7.8,5.0,,,,
2688,61a25ffa68fd79003fe3fd5c,The Relentless Lost,Mod,10.0,9.0,,,,
2689,61a25ffa68fd79003fe3fd5d,Lith K8 Relic,Relic,,10.0,,,,
2690,61a25ffa68fd79003fe3fd5e,Neo D4 Relic,Relic,,,,,,
2691,61a25ffa68fd79003fe3fd5f,Axi D3 Relic,Relic,,35.0,,,,
2692,61a25ffa68fd79003fe3fd60,Axi M3 Relic,Relic,10.4,15.0,,,,
2693,61a25ffa68fd79003fe3fd61,Lith N9 Relic,Relic,10.9,9.0,,,,
2694,61bb64fb3132ff00482b5fb1,Axi P4 Relic,Relic,,10.0,,,,
2695,61bb64fb3132ff00482b5fb2,Knell Prime Set,Weapon,29.8,29.045,,,,
2696,61bb64fb3132ff00482b5fb3,Boreal's Contempt,Mod,7.9,8.182,14.3,9.0,6.4,0.82
2697,61bb64fb3132ff00482b5fb4,Nira's Anguish,Mod,9.8,9.122,,,,
2698,61bb64fb3132ff00482b5fb5,Meso A3 Relic,Relic,3.4,2.0,,,,
2699,61bb64fb3132ff00482b5fb6,Axi S9 Relic,Relic,8.8,20.0,,,,
2700,61bb64fb3132ff00482b5fb7,Amar's Contempt,Mod,5.3,4.6,9.4,10.0,4.1,5.4
2701,61bb64fb3132ff00482b5fb8,Scourge Prime Blade,Weapon,3.7,3.444,,,,
2702,61bb64fb3132ff00482b5fb9,Lith T8 Relic,Relic,4.4,4.0,,,,
2703,61bb64fc3132ff00482b5fba,Harrow Prime Blueprint,Warframe,5.1,5.769,,,,
2704,61bb64fc3132ff00482b5fbb,Harrow Prime Set,Warframe,49.4,49.443,,,,
2705,61bb64fc3132ff00482b5fbc,Meso G3 Relic,Relic,4.6,5.0,,,,
2706,61bb64fc3132ff00482b5fbd,Meso I2 Relic,Relic,5.0,6.0,,,,
2707,61bb64fc3132ff00482b5fbe,Amar's Anguish,Mod,4.8,5.0,10.4,8.0,5.6,3.0
2708,61bb64fd3132ff00482b5fbf,Nira's Hatred,Mod,8.4,8.262,14.9,16.375,6.5,8.11
2709,61bb64fd3132ff00482b5fc0,Knell Prime Barrel,Weapon,24.3,25.63,,,,
2710,61bb64fd3132ff00482b5fc1,Axi T8 Relic,Relic,7.2,20.0,,,,
2711,61bb64fd3132ff00482b5fc2,Lith H3 Relic,Relic,6.4,6.0,,,,
2712,61bb64fd3132ff00482b5fc3,Axi C7 Relic,Relic,14.9,20.0,,,,
2713,61bb64fd3132ff00482b5fc4,Harrow Prime Neuroptics Blueprint,Warframe,5.9,5.188,,,,
2714,61bb64fd3132ff00482b5fc5,Scourge Prime Barrel,Weapon,24.8,24.897,,,,
2715,61bb64fd3132ff00482b5fc6,Knell Prime Blueprint,Weapon,2.9,2.143,,,,
2716,61bb64fd3132ff00482b5fc7,Boreal's Hatred,Mod,5.2,4.868,11.3,6.8,6.1,1.93
2717,61bb64fd3132ff00482b5fc8,Lith S11 Relic,Relic,6.8,2.0,,,,
2718,61bb64fd3132ff00482b5fc9,Neo K4 Relic,Relic,3.6,5.0,,,,
2719,61bb64fd3132ff00482b5fca,Neo N18 Relic,Relic,4.8,4.0,,,,
2720,61bb64fd3132ff00482b5fcb,Amar's Hatred,Mod,5.2,4.929,12.1,10.5,6.9,5.57
2721,61bb64fd3132ff00482b5fcc,Lith T9 Relic,Relic,3.0,5.0,,,,
2722,61bb64fd3132ff00482b5fcd,Boreal's Anguish,Mod,4.4,4.5,,,,
2723,61bb64fe3132ff00482b5fce,Harrow Prime Chassis Blueprint,Warframe,7.8,7.246,,,,
2724,61bb64fe3132ff00482b5fcf,Scourge Prime Set,Weapon,55.7,56.763,,,,
2725,61bb64fe3132ff00482b5fd0,Nira's Contempt,Mod,8.5,8.538,12.7,9.5,4.2,0.96
2726,61bb64fe3132ff00482b5fd1,Axi K6 Relic,Relic,6.6,7.0,,,,
2727,61bb64fe3132ff00482b5fd2,Harrow Prime Systems Blueprint,Warframe,24.7,23.959,,,,
2728,61bb64fe3132ff00482b5fd3,Lith C9 Relic,Relic,5.0,10.0,,,,
2729,61bb64fe3132ff00482b5fd4,Scourge Prime Handle,Weapon,4.5,4.789,,,,
2730,61bb64fe3132ff00482b5fd5,Knell Prime Receiver,Weapon,3.3,3.391,,,,
2731,61bb64fe3132ff00482b5fd6,Scourge Prime Blueprint,Weapon,9.2,9.31,,,,
2732,61bb64fe3132ff00482b5fd7,Meso S11 Relic,Relic,8.8,25.0,,,,
2733,6214e88fe3c4660048a8b97e,Thermal Transfer,Mod,11.6,10.5,,,,
2734,6214e88fe3c4660048a8b97f,Neo P4 Relic,Relic,,4.0,,,,
2735,6214e890e3c4660048a8b980,Gourmand,Mod,13.5,13.0,16.0,15.0,2.5,2.0
2736,6214e890e3c4660048a8b981,Praghasa Throne Room Scene,Misc.,,,,,,
2737,6214e890e3c4660048a8b982,Surging Blades,Mod,11.6,14.0,15.0,20.0,3.4,6.0
2738,6214e890e3c4660048a8b983,Biting Frost,Mod,11.8,12.077,,,,
2739,6214e890e3c4660048a8b984,Lith N10 Relic,Relic,6.2,10.0,,,,
2740,622c032966a58f0048549b1a,Primed Sniper Ammo Mutation,Mod,136.0,146.667,,,,
2741,6242037666a58f0108c3d479,Garuda Prime Chassis Blueprint,Warframe,5.3,5.213,,,,
2742,6242037666a58f0108c3d47a,Corvas Prime Set,Weapon,32.1,33.257,,,,
2743,6242037666a58f0108c3d47b,Lith N11 Relic,Relic,3.2,4.0,,,,
2744,6242037666a58f0108c3d47c,Nagantaka Prime Set,Weapon,25.7,26.209,,,,
2745,6242037666a58f0108c3d47d,Axi K7 Relic,Relic,12.2,20.0,,,,
2746,6242037666a58f0108c3d47e,Lith S12 Relic,Relic,2.0,2.0,,,,
2747,6242037666a58f0108c3d47f,Corvas Prime Barrel,Weapon,15.8,14.923,,,,
2748,6242037666a58f0108c3d480,Corvas Prime Blueprint,Weapon,3.5,3.667,,,,
2749,6242037666a58f0108c3d481,Nagantaka Prime Receiver,Weapon,3.4,4.071,,,,
2750,6242037666a58f0108c3d482,Nagantaka Prime Blueprint,Weapon,10.2,10.595,,,,
2751,6242037666a58f0108c3d483,Lith H4 Relic,Relic,5.2,5.0,,,,
2752,6242037666a58f0108c3d484,Corvas Prime Stock,Weapon,4.6,4.875,,,,
2753,6242037666a58f0108c3d485,Nagantaka Prime Stock,Weapon,4.1,4.333,,,,
2754,6242037666a58f0108c3d486,Garuda Prime Systems Blueprint,Warframe,49.5,49.17,,,,
2755,6242037766a58f0108c3d487,Meso G4 Relic,Relic,4.4,5.0,,,,
2756,6242037766a58f0108c3d488,Axi S11 Relic,Relic,9.0,6.0,,,,
2757,6242037766a58f0108c3d489,Lith Z3 Relic,Relic,3.0,10.0,,,,
2758,6242037766a58f0108c3d48a,Corvas Prime Receiver,Weapon,5.4,5.083,,,,
2759,6242037766a58f0108c3d48b,Axi S10 Relic,Relic,7.0,6.0,,,,
2760,6242037766a58f0108c3d48c,Lith G5 Relic,Relic,52.4,1.0,,,,
2761,6242037766a58f0108c3d48d,Meso P7 Relic,Relic,,3.0,,,,
2762,6242037766a58f0108c3d48e,Lith N12 Relic,Relic,4.2,3.0,,,,
2763,6242037766a58f0108c3d48f,Nagantaka Prime Barrel,Weapon,5.3,5.278,,,,
2764,6242037766a58f0108c3d490,Garuda Prime Set,Warframe,72.5,72.724,,,,
2765,6242037766a58f0108c3d491,Neo N20 Relic,Relic,10.0,4.0,,,,
2766,6242037766a58f0108c3d492,Garuda Prime Neuroptics Blueprint,Warframe,14.2,14.588,,,,
2767,6242037766a58f0108c3d493,Meso N12 Relic,Relic,4.4,6.0,,,,
2768,6242037766a58f0108c3d494,Axi G7 Relic,Relic,10.2,15.0,,,,
2769,6242037866a58f0108c3d495,Neo C2 Relic,Relic,2.5,5.0,,,,
2770,6242037866a58f0108c3d496,Neo M4 Relic,Relic,1.6,1.0,,,,
2771,6242037866a58f0108c3d497,Garuda Prime Blueprint,Warframe,3.1,2.844,,,,
2772,626a109cf40db6004517215c,Zariman Chrysalith Scene,Scene,,,,,,
2773,626a109cf40db6004517215d,Zariman Reliquary Drive Scene,Scene,,,,,,
2774,626a109df40db6004517215e,Zariman Lunaro Court Scene,Scene,,,,,,
2775,626a1978f40db600660a1d7a,Emergence Dissipate,Arcane,31.5,27.0,,,,
2776,626a1978f40db600660a1d7b,Molt Vigor,Arcane,3.0,3.091,,,,
2777,626a1979f40db600660a1d7c,Galeforce Dawn,Mod,5.2,5.062,10.0,10.0,4.8,4.94
2778,626a1979f40db600660a1d7d,Zariman Cargo Bay Scene,Scene,,39.0,,,,
2779,626a1979f40db600660a1d7e,Zariman Schoolyard Scene,Scene,,,,,,
2780,626a1979f40db600660a1d7f,Zariman Angel Roost Scene,Scene,,25.0,,,,
2781,626a1979f40db600660a1d80,Zariman Serenity Levels Scene,Scene,,,,,,
2782,626a1979f40db600660a1d81,Emergence Renewed,Arcane,2.7,3.0,,,,
2783,626a197af40db600660a1d82,Zariman Dormizone Scene,Scene,,,,,,
2784,626a197af40db600660a1d83,Eternal Eradicate,Arcane,3.5,3.65,,,,
2785,626a197af40db600660a1d84,Zariman Hall Of Legems Scene,Scene,,,,,,
2786,626a197af40db600660a1d85,Zariman Brig Scene,Scene,,,,,,
2787,626a197af40db600660a1d86,Zariman Albrecht Park Scene,Scene,,25.0,,,,
2788,626a197af40db600660a1d87,Molt Efficiency,Arcane,5.2,5.04,,,,
2789,626a197bf40db600660a1d88,Emergence Savior,Arcane,26.5,28.0,,,,
2790,626a197bf40db600660a1d89,Zariman Agri-Zone Scene,Scene,,20.0,,,,
2791,626a197bf40db600660a1d8a,Zariman Docking Bay Scene,Scene,,,,,,
2792,626a197bf40db600660a1d8b,Cascadia Overcharge,Arcane,2.8,2.974,,,,
2793,626a197cf40db600660a1d8c,Range Advantage,Mod,102.5,100.0,141.0,180.0,38.5,80.0
2794,626a197df40db600660a1d8d,Combat Reload,Mod,96.0,50.0,,,,
2795,626a197ef40db600660a1d8e,Zariman Habitation Zone Scene,Scene,,,,,,
2796,626a197ef40db600660a1d8f,Zariman Amphitheatre Scene,Scene,,39.0,,,,
2797,626ca573f40db600829c9d09,Laetum Blueprint,Weapon,6.6,5.0,,,,
2798,626ca573f40db600829c9d0a,Aeolak Receiver Blueprint,Weapon,38.3,39.906,,,,
2799,626ca573f40db600829c9d0b,Hespar Handle Blueprint,Weapon,7.8,8.3,,,,
2800,626ca573f40db600829c9d0c,Praedos Blueprint,Weapon,9.7,9.333,,,,
2801,626ca573f40db600829c9d0d,Aeolak Barrel Blueprint,Weapon,7.6,7.667,,,,
2802,626ca573f40db600829c9d0e,Aeolak Set,Weapon,125.9,130.0,,,,
2803,626ca573f40db600829c9d0f,Hespar Set,Weapon,178.1,169.333,,,,
2804,626ca573f40db600829c9d10,Hespar Blade Blueprint,Weapon,152.6,154.409,,,,
2805,626ca573f40db600829c9d11,Aeolak Stock Blueprint,Weapon,34.9,36.419,,,,
2806,626ca573f40db600829c9d12,Phenmor Blueprint,Weapon,8.8,8.429,,,,
2807,62a2b833a554aa00a86de35c,Eternal Onslaught,Arcane,3.4,3.419,,,,
2808,62a2b833a554aa00a86de35d,Dog Days Night Scene,Misc.,,100.0,,,,
2809,62a2b943fbd62c0038ef9a2d,Innodem Blueprint,Weapon,9.1,8.25,,,,
2810,62a2baeafbd62c00450b71d7,Felarx Blueprint,Weapon,9.3,9.111,,,,
2811,62a2baebfbd62c00450b71d8,Molt Reconstruct,Arcane,3.7,3.333,,,,
2812,62a2baebfbd62c00450b71d9,Molt Augmented,Arcane,5.9,5.337,,,,
2813,62a2baebfbd62c00450b71da,Parallax Set,Other,13.3,13.66,,,,
2814,62a2baebfbd62c00450b71db,Eternal Logistics,Arcane,2.4,2.0,,,,
2815,62a2baebfbd62c00450b71dd,Parallax Avionics Blueprint,Other,4.6,4.71,,,,
2816,62a2baecfbd62c00450b71de,Parallax Engines Blueprint,Other,6.2,4.868,,,,
2817,62a2baecfbd62c00450b71df,Parallax Fuselage Blueprint,Other,5.8,4.969,,,,
2818,62af145c5d2dab0054229038,Cascadia Empowered,Arcane,2.9,3.769,,,,
2819,62af145c5d2dab0054229039,Prisma Shade Set,Sentinel,89.6,88.333,,,,
2820,62af145c5d2dab005422903a,Fractalized Reset,Arcane,3.2,3.0,,,,
2821,62af145d5d2dab005422903c,Cascadia Flare,Arcane,3.8,3.633,,,,
2822,62af145d5d2dab005422903f,Prisma Burst Laser,Sentinel,55.1,78.0,,,,
2823,62af145e5d2dab0054229040,Cascadia Accuracy,Arcane,2.8,4.0,,,,
2824,62d3078580f54c00b5ddf5cc,Crescent Vulpaphyla Imprint,Imprint,30.3,28.0,,,,
2825,62d3078580f54c00b5ddf5cd,Sly Vulpaphyla Imprint,Imprint,15.6,15.0,,,,
2826,62d3078580f54c00b5ddf5ce,Medjay Predasite Imprint,Imprint,22.0,20.0,,,,
2827,62d3078680f54c00b5ddf5cf,Vizier Predasite Imprint,Imprint,20.3,15.0,,,,
2828,62d3078680f54c00b5ddf5d0,Panzer Vulpaphyla Imprint,Imprint,19.5,20.0,,,,
2829,62d3078680f54c00b5ddf5d1,Pharaoh Predasite Imprint,Imprint,21.2,35.0,,,,
2830,62d3493f75156700ce450de7,Hystrix Prime Blueprint,Weapon,2.9,3.16,,,,
2831,62d3493f75156700ce450de8,Axi K10 Relic,Relic,14.2,30.0,,,,
2832,62d3493f75156700ce450de9,Axi N8 Relic,Relic,5.4,7.0,,,,
2833,62d3493f75156700ce450dea,Meso O5 Relic,Relic,12.0,11.0,,,,
2834,62d3493f75156700ce450deb,Meso P8 Relic,Relic,,5.0,,,,
2835,62d3493f75156700ce450dec,Neo N21 Relic,Relic,3.2,1.0,,,,
2836,62d3493f75156700ce450ded,Khora Prime Chassis Blueprint,Warframe,3.3,3.365,,,,
2837,62d3494075156700ce450dee,Dual Keres Prime Set,Weapon,24.7,26.425,,,,
2838,62d3494075156700ce450def,Axi K9 Relic,Relic,4.7,10.0,,,,
2839,62d3494075156700ce450df0,Hystrix Prime Set,Weapon,13.6,14.4,,,,
2840,62d3494075156700ce450df1,Axi G8 Relic,Relic,10.8,7.0,,,,
2841,62d3494075156700ce450df2,Meso H3 Relic,Relic,5.2,5.0,,,,
2842,62d3494075156700ce450df3,Dual Keres Prime Handle,Weapon,3.3,3.386,,,,
2843,62d3494075156700ce450df4,Khora Prime Set,Warframe,50.0,49.782,,,,
2844,62d3494075156700ce450df5,Khora Prime Blueprint,Warframe,15.4,14.943,,,,
2845,62d3494075156700ce450df6,Neo G4 Relic,Relic,4.4,4.0,,,,
2846,62d3494075156700ce450df7,Hystrix Prime Receiver,Weapon,9.7,9.901,,,,
2847,62d3494075156700ce450df8,Neo D5 Relic,Relic,2.6,1.0,,,,
2848,62d3494075156700ce450df9,Lith K9 Relic,Relic,4.2,6.0,,,,
2849,62d3494075156700ce450dfa,Axi K8 Relic,Relic,6.2,10.0,,,,
2850,62d3494175156700ce450dfb,Vile Discharge,Mod,78.8,86.667,137.0,250.0,58.2,163.33
2851,62d3494175156700ce450dfc,Meso H2 Relic,Relic,7.4,5.0,,,,
2852,62d3494175156700ce450dfd,Hystrix Prime Barrel,Weapon,3.5,3.5,,,,
2853,62d3494175156700ce450dfe,Meso V7 Relic,Relic,1.4,1.0,,,,
2854,62d3494175156700ce450dff,Khora Prime Neuroptics Blueprint,Warframe,24.1,22.492,,,,
2855,62d3494175156700ce450e00,Dual Keres Prime Blueprint,Weapon,11.3,10.804,,,,
2856,62d3494175156700ce450e01,Neo S15 Relic,Relic,4.4,2.0,,,,
2857,62d3494175156700ce450e02,Axi S12 Relic,Relic,4.6,2.0,,,,
2858,62d3494175156700ce450e03,Critical Precision,Mod,80.0,30.0,97.0,100.0,17.0,70.0
2859,62d3494175156700ce450e04,Khora Prime Systems Blueprint,Warframe,3.1,3.116,,,,
2860,62d3494175156700ce450e05,Dual Keres Prime Blade,Weapon,3.1,3.735,,,,
2861,62fd5d36b8a9cc00378321bc,Peculiar Audience,Mod,25.8,22.167,26.4,28.083,0.6,5.92
2862,6322918add457f0072aeb8b1,Archon Intensify,Mod,23.0,24.824,115.6,110.353,92.6,85.53
2863,63229385dd457f0096113c3d,Lith N13 Relic,Relic,7.0,10.0,,,,
2864,63229385dd457f0096113c3e,Neo Z9 Relic,Relic,6.2,3.0,,,,
2865,63229385dd457f0096113c3f,Archon Continuity,Mod,24.2,25.12,112.8,119.667,88.6,94.55
2866,63229385dd457f0096113c40,Meso W2 Relic,Relic,10.6,15.0,,,,
2867,63229385dd457f0096113c41,Neo E3 Relic,Relic,10.8,7.0,,,,
2868,63229386dd457f0096113c42,Archon Flow,Mod,24.0,24.944,114.4,119.526,90.4,94.58
2869,63229386dd457f0096113c43,Archon Vitality,Mod,26.0,29.79,117.3,120.516,91.3,90.73
2870,63229386dd457f0096113c44,Axi T9 Relic,Relic,,,,,,
2871,63229386dd457f0096113c45,Archon Stretch,Mod,24.5,27.55,116.9,122.306,92.4,94.76
2872,63229386dd457f0096113c46,Lith S13 Relic,Relic,,10.0,,,,
2873,633e2e69f570d10793afb811,Lith H6 Relic,Relic,1.8,1.0,,,,
2874,633e2e6af570d10793afb812,Tatsu Prime Blade,Weapon,3.5,3.208,,,,
2875,633e2e6af570d10793afb813,Neo T6 Relic,Relic,6.1,4.0,,,,
2876,633e2e6af570d10793afb814,Meso P10 Relic,Relic,2.2,5.0,,,,
2877,633e2e6af570d10793afb815,Revenant Prime Chassis Blueprint,Warframe,3.6,3.487,,,,
2878,633e2e6af570d10793afb816,Revenant Prime Systems Blueprint,Warframe,6.0,6.052,,,,
2879,633e2e6af570d10793afb817,Tatsu Prime Set,Weapon,13.0,13.99,,,,
2880,633e2e6af570d10793afb818,Tatsu Prime Blueprint,Weapon,2.4,2.0,,,,
2881,633e2e6af570d10793afb819,Meso N13 Relic,Relic,4.2,5.0,,,,
2882,633e2e6af570d10793afb81a,Revenant Prime Set,Warframe,32.0,30.022,,,,
2883,633e2e6bf570d10793afb81b,Phantasma Prime Barrel,Weapon,10.3,10.132,,,,
2884,633e2e6bf570d10793afb81c,Lith P6 Relic,Relic,3.2,3.0,,,,
2885,633e2e6bf570d10793afb81d,Revenant Prime Neuroptics Blueprint,Warframe,4.0,4.393,,,,
2886,633e2e6bf570d10793afb81e,Tatsu Prime Handle,Weapon,8.9,9.599,,,,
2887,633e2e6bf570d10793afb81f,Meso K4 Relic,Relic,2.0,3.6,,,,
2888,633e2e6bf570d10793afb820,Phantasma Prime Blueprint,Weapon,3.2,3.238,,,,
2889,633e2e6bf570d10793afb821,Phantasma Prime Set,Weapon,25.8,24.832,,,,
2890,633e2e6cf570d10793afb822,Lith H5 Relic,Relic,6.6,14.0,,,,
2891,633e2e6cf570d10793afb823,Axi T10 Relic,Relic,4.4,3.0,,,,
2892,633e2e6cf570d10793afb824,Phantasma Prime Receiver,Weapon,2.5,2.136,,,,
2893,633e2e6cf570d10793afb825,Axi N9 Relic,Relic,11.6,5.0,,,,
2894,633e2e6cf570d10793afb826,Lith R2 Relic,Relic,4.6,1.0,,,,
2895,633e2e6cf570d10793afb827,Revenant Prime Blueprint,Warframe,11.1,10.868,,,,
2896,633e2e6cf570d10793afb828,Meso P9 Relic,Relic,8.9,8.0,,,,
2897,633e2e6cf570d10793afb829,Lith S14 Relic,Relic,1.3,1.333,,,,
2898,633e2e6cf570d10793afb82a,Phantasma Prime Stock,Weapon,12.5,10.116,,,,
2899,6364d904f6d2030069a9f91d,Lith B9 Relic,Relic,10.2,25.0,,,,
2900,6364d904f6d2030069a9f91e,Axi A15 Relic,Relic,7.3,5.0,,,,
2901,6364d904f6d2030069a9f91f,Axi S13 Relic,Relic,,8.0,,,,
2902,6364d904f6d2030069a9f920,Neo S16 Relic,Relic,6.2,8.0,,,,
2903,6364d904f6d2030069a9f921,Neo I3 Relic,Relic,6.2,5.0,,,,
2904,6364d904f6d2030069a9f922,Meso O6 Relic,Relic,7.1,7.0,,,,
2905,636d085bd6e304004d0be569,Vericres,Weapon,68.9,72.5,,,,
2906,63886516e7c988007b5bd509,Conjunction Voltage,Arcane,43.5,43.474,,,,
2907,63886516e7c988007b5bd50a,Primary Frostbite,Arcane,3.5,3.0,,,,
2908,63886516e7c988007b5bd50b,Arcane Rise,Arcane,3.4,3.152,,,,
2909,63886516e7c988007b5bd50c,Perigale Set,Weapon,6.7,5.091,,,,
2910,63886517e7c988007b5bd50d,Veilbreak Forest Scene,Scene,27.6,20.0,,,,
2911,63886517e7c988007b5bd50e,Perigale Stock,Weapon,3.5,3.857,,,,
